shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"3-11-mjp-1.1.H","-37.7364460275125","144.990323692504","6","790.261063503319"
"3-11-mjp-1.1.H","-37.7364460275125","144.990323692504","7","790.261063503319"
"3-11-mjp-1.1.H","-37.7388907163517","144.989939835129","8","1063.69844207472"
"3-11-mjp-1.1.H","-37.7388907163517","144.989939835129","9","1063.69844207472"
"3-11-mjp-1.1.H","-37.7409310219067","144.989623631721","10","1291.86066506529"
"3-11-mjp-1.1.H","-37.7409310219067","144.989623631721","11","1291.86066506529"
"3-11-mjp-1.1.H","-37.7435104341594","144.989213377911","12","1580.42434954413"
"3-11-mjp-1.1.H","-37.7435104341594","144.989213377911","13","1580.42434954413"
"3-11-mjp-1.1.H","-37.7456043942139","144.988872978639","14","1814.76171318894"
"3-11-mjp-1.1.H","-37.7456043942139","144.988872978639","15","1814.76171318894"
"3-11-mjp-1.1.H","-37.7482644825393","144.988437782107","16","2112.48641824379"
"3-11-mjp-1.1.H","-37.7482644825393","144.988437782107","17","2112.48641824379"
"3-11-mjp-1.1.H","-37.7506012582901","144.988068056609","18","2373.88458197108"
"3-11-mjp-1.1.H","-37.7506012582901","144.988068056609","19","2373.88458197108"
"3-11-mjp-1.1.H","-37.7510508689283","144.988010478744","20","2424.04432678702"
"3-11-mjp-1.1.H","-37.751344025478","144.990930806816","21","2683.45327034911"
"3-11-mjp-1.1.H","-37.751344025478","144.990930806816","22","2683.45327034911"
"3-11-mjp-1.1.H","-37.7517428315457","144.994767651594","23","3024.46646657471"
"3-11-mjp-1.1.H","-37.7517428315457","144.994767651594","24","3024.46646657471"
"3-11-mjp-1.1.H","-37.7517637432685","144.994937336339","25","3039.59921252513"
"3-11-mjp-1.1.H","-37.7519922190894","144.995124118386","26","3069.8316454408"
"3-11-mjp-1.1.H","-37.7523059457831","144.995024849652","27","3105.73429158283"
"3-11-mjp-1.1.H","-37.7523059457831","144.995024849652","28","3105.73429158283"
"3-11-mjp-1.1.H","-37.755183140575","144.994107240496","29","3435.15347742361"
"3-11-mjp-1.1.H","-37.755183140575","144.994107240496","30","3435.15347742361"
"3-11-mjp-1.1.H","-37.755568541544","144.993983325507","31","3479.30095753289"
"3-11-mjp-1.1.H","-37.7585596151672","144.993403081916","32","3815.19528615426"
"3-11-mjp-1.1.H","-37.7585596151672","144.993403081916","33","3815.19528615426"
"3-11-mjp-1.1.H","-37.7626731681692","144.992588111908","34","4277.37274125133"
"3-11-mjp-1.1.H","-37.7626731681692","144.992588111908","35","4277.37274125133"
"3-11-mjp-1.1.H","-37.7653133144373","144.992039939467","36","4574.35758934968"
"3-11-mjp-1.1.H","-37.7653133144373","144.992039939467","37","4574.35758934968"
"3-11-mjp-1.1.H","-37.7682857735768","144.991425969786","38","4908.67779514047"
"3-11-mjp-1.1.H","-37.7682857735768","144.991425969786","39","4908.67779514047"
"3-11-mjp-1.1.H","-37.7714918461055","144.990771562713","40","5269.16219147407"
"3-11-mjp-1.1.H","-37.7714918461055","144.990771562713","41","5269.16219147407"
"3-11-mjp-1.1.H","-37.7734947539854","144.990376742001","42","5494.17108018739"
"3-11-mjp-1.1.H","-37.7734947539854","144.990376742001","43","5494.17108018739"
"3-11-mjp-1.1.H","-37.7757581075054","144.989929428792","44","5748.45438675705"
"3-11-mjp-1.1.H","-37.7757581075054","144.989929428792","45","5748.45438675705"
"3-11-mjp-1.1.H","-37.7762790037953","144.98982448998","46","5807.00351143026"
"3-11-mjp-1.1.H","-37.7779143300784","144.98848584047","47","6023.45673963442"
"3-11-mjp-1.1.H","-37.7779143300784","144.98848584047","48","6023.45673963442"
"3-11-mjp-1.1.H","-37.7798502746515","144.986809702533","49","6284.17306056581"
"3-11-mjp-1.1.H","-37.7798502746515","144.986809702533","50","6284.17306056581"
"3-11-mjp-1.1.H","-37.7817154900868","144.985214877581","51","6534.36498689438"
"3-11-mjp-1.1.H","-37.7817154900868","144.985214877581","52","6534.36498689438"
"3-11-mjp-1.1.H","-37.7834473151776","144.983725789054","53","6767.07510700092"
"3-11-mjp-1.1.H","-37.7834473151776","144.983725789054","54","6767.07510700092"
"3-11-mjp-1.1.H","-37.7853565491946","144.982072832984","55","7024.18597802741"
"3-11-mjp-1.1.H","-37.7853565491946","144.982072832984","56","7024.18597802741"
"3-11-mjp-1.1.H","-37.7870172414618","144.980642307789","57","7247.46383183293"
"3-11-mjp-1.1.H","-37.7873652299847","144.980439793155","58","7290.0079266053"
"3-11-mjp-1.1.H","-37.7876783554877","144.980306358386","59","7326.69579926098"
"3-11-mjp-1.1.H","-37.788181029922","144.980190472052","60","7383.41440291093"
"3-11-mjp-1.1.H","-37.788181029922","144.980190472052","61","7383.41440291093"
"3-11-mjp-1.1.H","-37.7905441904751","144.979785444215","62","7648.11989964268"
"3-11-mjp-1.1.H","-37.7905441904751","144.979785444215","63","7648.11989964268"
"3-11-mjp-1.1.H","-37.7929253632026","144.979379896371","64","7914.81260670457"
"3-11-mjp-1.1.H","-37.7929253632026","144.979379896371","65","7914.81260670457"
"3-11-mjp-1.1.H","-37.7954682799507","144.978947197698","66","8199.61604769502"
"3-11-mjp-1.1.H","-37.7954682799507","144.978947197698","67","8199.61604769502"
"3-11-mjp-1.1.H","-37.7981641273346","144.978498939113","68","8501.42559028769"
"3-11-mjp-1.1.H","-37.7981641273346","144.978498939113","69","8501.42559028769"
"3-11-mjp-1.1.H","-37.800545095451","144.978081945248","70","8768.2326366714"
"3-11-mjp-1.1.H","-37.800545095451","144.978081945248","71","8768.2326366714"
"3-11-mjp-1.1.H","-37.8027196660331","144.977715982153","72","9011.7341767076"
"3-11-mjp-1.1.H","-37.8027196660331","144.977715982153","73","9011.7341767076"
"3-11-mjp-1.1.H","-37.8055950693962","144.977228648952","74","9333.75280970886"
"3-11-mjp-1.1.H","-37.8055950693962","144.977228648952","75","9333.75280970886"
"3-11-mjp-1.1.H","-37.8083091125254","144.976791111674","76","9637.44344176721"
"3-11-mjp-1.1.H","-37.8082437514749","144.976134098416","77","9695.75296071566"
"3-11-mjp-1.1.H","-37.8082437514749","144.976134098416","78","9695.75296071566"
"3-11-mjp-1.1.H","-37.8082122405345","144.975873711717","79","9718.94778772515"
"3-11-mjp-1.1.H","-37.8093804902962","144.975682786137","80","9849.6994607546"
"3-11-mjp-1.1.H","-37.8093804902962","144.975682786137","81","9849.6994607546"
"3-11-mjp-1.1.H","-37.8107102896471","144.975453364072","82","9998.67261269816"
"3-11-mjp-1.1.H","-37.8117185759199","144.974869225062","83","10121.8391665998"
"3-11-mjp-1.1.H","-37.8117185759199","144.974869225062","84","10121.8391665998"
"3-11-mjp-1.1.H","-37.8133158865826","144.973950907421","85","10316.6980899264"
"3-11-mjp-1.1.H","-37.813494493639","144.973332618266","86","10374.6377136739"
"3-11-mjp-1.1.H","-37.813494493639","144.973332618266","87","10374.6377136739"
"3-11-mjp-1.1.H","-37.8143457684218","144.97043538364","88","10646.6836656746"
"3-11-mjp-1.1.H","-37.8143457684218","144.97043538364","89","10646.6836656746"
"3-11-mjp-1.1.H","-37.8156226411422","144.96609508927","90","11054.28764014"
"3-11-mjp-1.1.H","-37.8156226411422","144.96609508927","91","11054.28764014"
"3-11-mjp-1.1.H","-37.8162865656094","144.963838987909","92","11266.1673229791"
"3-11-mjp-1.1.H","-37.8162865656094","144.963838987909","93","11266.1673229791"
"3-11-mjp-1.1.H","-37.8174083338766","144.959923058287","94","11632.7570118685"
"3-11-mjp-1.1.H","-37.8174083338766","144.959923058287","95","11632.7570118685"
"3-11-mjp-1.1.H","-37.8188272860701","144.954965038624","96","12096.8453655254"
"3-11-mjp-1.1.H","-37.8188272860701","144.954965038624","97","12096.8453655254"
"3-11-mjp-1.1.H","-37.8196080115795","144.952182942188","98","12356.678003968"
"3-11-mjp-1.1.H","-37.8196080115795","144.952182942188","99","12356.678003968"
"3-11-mjp-1.1.H","-37.8201368346014","144.950464272615","100","12518.9863524901"
"3-11-mjp-1.1.H","-37.8201368346014","144.950464272615","101","12518.9863524901"
"3-11-mjp-1.1.H","-37.8204076730933","144.949457065746","102","12612.6239517759"
"3-11-mjp-1.1.H","-37.8206646426362","144.94868880471","103","12686.0337603848"
"3-11-mjp-1.1.H","-37.8208004509364","144.948207905565","104","12730.9781704933"
"3-11-mjp-1.1.H","-37.8208004509364","144.948207905565","105","12730.9781704933"
"3-11-mjp-1.1.H","-37.8213266395144","144.946341566707","106","12905.371404307"
"3-11-mjp-1.1.H","-37.8214362082714","144.945906828775","107","12945.5335755631"
"3-11-mjp-1.1.H","-37.8214921274776","144.945496298466","108","12982.2078172049"
"3-11-mjp-1.1.H","-37.8214742026643","144.944985570808","109","13027.2189269446"
"3-11-mjp-1.1.H","-37.8208389449526","144.942151718601","110","13286.4986986199"
"3-11-mjp-1.1.H","-37.8208389449526","144.942151718601","111","13286.4986986199"
"3-11-mjp-1.1.H","-37.8207701377204","144.941824177129","112","13316.3315664002"
"3-11-mjp-1.2.H","-37.7523059457831","144.995024849652","1","0"
"3-11-mjp-1.2.H","-37.755183140575","144.994107240496","2","329.419185840776"
"3-11-mjp-1.2.H","-37.755183140575","144.994107240496","3","329.419185840776"
"3-11-mjp-1.2.H","-37.755568541544","144.993983325507","4","373.566665950065"
"3-11-mjp-1.2.H","-37.7585596151672","144.993403081916","5","709.460994571433"
"3-11-mjp-1.2.H","-37.7585596151672","144.993403081916","6","709.460994571433"
"3-11-mjp-1.2.H","-37.7626731681692","144.992588111908","7","1171.6384496685"
"3-11-mjp-1.2.H","-37.7626731681692","144.992588111908","8","1171.6384496685"
"3-11-mjp-1.2.H","-37.7653133144373","144.992039939467","9","1468.62329776685"
"3-11-mjp-1.2.H","-37.7653133144373","144.992039939467","10","1468.62329776685"
"3-11-mjp-1.2.H","-37.7682857735768","144.991425969786","11","1802.94350355764"
"3-11-mjp-1.2.H","-37.7682857735768","144.991425969786","12","1802.94350355764"
"3-11-mjp-1.2.H","-37.7714918461055","144.990771562713","13","2163.42789989124"
"3-11-mjp-1.2.H","-37.7714918461055","144.990771562713","14","2163.42789989124"
"3-11-mjp-1.2.H","-37.7734947539854","144.990376742001","15","2388.43678860456"
"3-11-mjp-1.2.H","-37.7734947539854","144.990376742001","16","2388.43678860456"
"3-11-mjp-1.2.H","-37.7757581075054","144.989929428792","17","2642.72009517422"
"3-11-mjp-1.2.H","-37.7757581075054","144.989929428792","18","2642.72009517422"
"3-11-mjp-1.2.H","-37.7762790037953","144.98982448998","19","2701.26921984744"
"3-11-mjp-1.2.H","-37.7779143300784","144.98848584047","20","2917.72244805159"
"3-11-mjp-1.2.H","-37.7779143300784","144.98848584047","21","2917.72244805159"
"3-11-mjp-1.2.H","-37.7798502746515","144.986809702533","22","3178.43876898298"
"3-11-mjp-1.2.H","-37.7798502746515","144.986809702533","23","3178.43876898298"
"3-11-mjp-1.2.H","-37.7817154900868","144.985214877581","24","3428.63069531155"
"3-11-mjp-1.2.H","-37.7817154900868","144.985214877581","25","3428.63069531155"
"3-11-mjp-1.2.H","-37.7834473151776","144.983725789054","26","3661.34081541809"
"3-11-mjp-1.2.H","-37.7834473151776","144.983725789054","27","3661.34081541809"
"3-11-mjp-1.2.H","-37.7853565491946","144.982072832984","28","3918.45168644458"
"3-11-mjp-1.2.H","-37.7853565491946","144.982072832984","29","3918.45168644458"
"3-11-mjp-1.2.H","-37.7870172414618","144.980642307789","30","4141.7295402501"
"3-11-mjp-1.2.H","-37.7873652299847","144.980439793155","31","4184.27363502247"
"3-11-mjp-1.2.H","-37.7876783554877","144.980306358386","32","4220.96150767815"
"3-11-mjp-1.2.H","-37.788181029922","144.980190472052","33","4277.6801113281"
"3-11-mjp-1.2.H","-37.788181029922","144.980190472052","34","4277.6801113281"
"3-11-mjp-1.2.H","-37.7905441904751","144.979785444215","35","4542.38560805985"
"3-11-mjp-1.2.H","-37.7905441904751","144.979785444215","36","4542.38560805985"
"3-11-mjp-1.2.H","-37.7929253632026","144.979379896371","37","4809.07831512174"
"3-11-mjp-1.2.H","-37.7929253632026","144.979379896371","38","4809.07831512174"
"3-11-mjp-1.2.H","-37.7954682799507","144.978947197698","39","5093.88175611219"
"3-11-mjp-1.2.H","-37.7954682799507","144.978947197698","40","5093.88175611219"
"3-11-mjp-1.2.H","-37.7981641273346","144.978498939113","41","5395.69129870486"
"3-11-mjp-1.2.H","-37.7981641273346","144.978498939113","42","5395.69129870486"
"3-11-mjp-1.2.H","-37.800545095451","144.978081945248","43","5662.49834508858"
"3-11-mjp-1.2.H","-37.800545095451","144.978081945248","44","5662.49834508858"
"3-11-mjp-1.2.H","-37.8027196660331","144.977715982153","45","5905.99988512477"
"3-11-mjp-1.2.H","-37.8027196660331","144.977715982153","46","5905.99988512477"
"3-11-mjp-1.2.H","-37.8055950693962","144.977228648952","47","6228.01851812603"
"3-11-mjp-1.2.H","-37.8055950693962","144.977228648952","48","6228.01851812603"
"3-11-mjp-1.2.H","-37.8083091125254","144.976791111674","49","6531.70915018438"
"3-11-mjp-1.2.H","-37.8082437514749","144.976134098416","50","6590.01866913284"
"3-11-mjp-1.2.H","-37.8082437514749","144.976134098416","51","6590.01866913284"
"3-11-mjp-1.2.H","-37.8082122405345","144.975873711717","52","6613.21349614232"
"3-11-mjp-1.2.H","-37.8093804902962","144.975682786137","53","6743.96516917177"
"3-11-mjp-1.2.H","-37.8093804902962","144.975682786137","54","6743.96516917177"
"3-11-mjp-1.2.H","-37.8107102896471","144.975453364072","55","6892.93832111533"
"3-11-mjp-1.2.H","-37.8117185759199","144.974869225062","56","7016.10487501695"
"3-11-mjp-1.2.H","-37.8117185759199","144.974869225062","57","7016.10487501695"
"3-11-mjp-1.2.H","-37.8133158865826","144.973950907421","58","7210.96379834355"
"3-11-mjp-1.2.H","-37.813494493639","144.973332618266","59","7268.90342209103"
"3-11-mjp-1.2.H","-37.813494493639","144.973332618266","60","7268.90342209103"
"3-11-mjp-1.2.H","-37.8143457684218","144.97043538364","61","7540.94937409179"
"3-11-mjp-1.2.H","-37.8143457684218","144.97043538364","62","7540.94937409179"
"3-11-mjp-1.2.H","-37.8156226411422","144.96609508927","63","7948.5533485572"
"3-11-mjp-1.2.H","-37.8156226411422","144.96609508927","64","7948.5533485572"
"3-11-mjp-1.2.H","-37.8162865656094","144.963838987909","65","8160.43303139631"
"3-11-mjp-1.2.H","-37.8162865656094","144.963838987909","66","8160.43303139631"
"3-11-mjp-1.2.H","-37.8174083338766","144.959923058287","67","8527.02272028567"
"3-11-mjp-1.2.H","-37.8174083338766","144.959923058287","68","8527.02272028567"
"3-11-mjp-1.2.H","-37.8188272860701","144.954965038624","69","8991.1110739426"
"3-11-mjp-1.2.H","-37.8188272860701","144.954965038624","70","8991.1110739426"
"3-11-mjp-1.2.H","-37.8196080115795","144.952182942188","71","9250.94371238512"
"3-11-mjp-1.2.H","-37.8196080115795","144.952182942188","72","9250.94371238512"
"3-11-mjp-1.2.H","-37.8201368346014","144.950464272615","73","9413.25206090731"
"3-11-mjp-1.2.H","-37.8201368346014","144.950464272615","74","9413.25206090731"
"3-11-mjp-1.2.H","-37.8204076730933","144.949457065746","75","9506.88966019307"
"3-11-mjp-1.2.H","-37.8206646426362","144.94868880471","76","9580.299468802"
"3-11-mjp-1.2.H","-37.8208004509364","144.948207905565","77","9625.24387891049"
"3-11-mjp-1.2.H","-37.8208004509364","144.948207905565","78","9625.24387891049"
"3-11-mjp-1.2.H","-37.8213266395144","144.946341566707","79","9799.63711272419"
"3-11-mjp-1.2.H","-37.8214362082714","144.945906828775","80","9839.79928398024"
"3-11-mjp-1.2.H","-37.8214921274776","144.945496298466","81","9876.47352562202"
"3-11-mjp-1.2.H","-37.8214742026643","144.944985570808","82","9921.48463536173"
"3-11-mjp-1.2.H","-37.8208389449526","144.942151718601","83","10180.764407037"
"3-11-mjp-1.2.H","-37.8208389449526","144.942151718601","84","10180.764407037"
"3-11-mjp-1.2.H","-37.8207701377204","144.941824177129","85","10210.5972748174"
"3-11-mjp-1.3.R","-37.8207701377204","144.941824177129","1","0"
"3-11-mjp-1.3.R","-37.8208389449526","144.942151718601","2","29.8328677803526"
"3-11-mjp-1.3.R","-37.8208389449526","144.942151718601","3","29.8328677803526"
"3-11-mjp-1.3.R","-37.8214742026643","144.944985570808","4","289.112639455661"
"3-11-mjp-1.3.R","-37.8214921274776","144.945496298466","5","334.123749195368"
"3-11-mjp-1.3.R","-37.8214362082714","144.945906828775","6","370.797990837153"
"3-11-mjp-1.3.R","-37.8208513290549","144.948024729207","7","568.246718359009"
"3-11-mjp-1.3.R","-37.8208513290549","144.948024729207","8","568.246718359009"
"3-11-mjp-1.3.R","-37.8206646426362","144.94868880471","9","630.278968036092"
"3-11-mjp-1.3.R","-37.8204076730933","144.949457065746","10","703.688776645024"
"3-11-mjp-1.3.R","-37.8201881116751","144.950303809093","11","782.123462849534"
"3-11-mjp-1.3.R","-37.8201881116751","144.950303809093","12","782.123462849534"
"3-11-mjp-1.3.R","-37.819505846836","144.95252657371","13","991.971026571394"
"3-11-mjp-1.3.R","-37.819505846836","144.95252657371","14","991.971026571394"
"3-11-mjp-1.3.R","-37.8188272860701","144.954965038624","15","1219.49904682385"
"3-11-mjp-1.3.R","-37.8188272860701","144.954965038624","16","1219.49904682385"
"3-11-mjp-1.3.R","-37.8175616139111","144.959407639277","17","1635.12508065715"
"3-11-mjp-1.3.R","-37.8175616139111","144.959407639277","18","1635.12508065715"
"3-11-mjp-1.3.R","-37.816286369259","144.963827633518","19","2049.24583599307"
"3-11-mjp-1.3.R","-37.816286369259","144.963827633518","20","2049.24583599307"
"3-11-mjp-1.3.R","-37.8156226411422","144.96609508927","21","2262.05561020469"
"3-11-mjp-1.3.R","-37.8156226411422","144.96609508927","22","2262.05561020469"
"3-11-mjp-1.3.R","-37.8143461598307","144.97045809192","23","2671.51989436144"
"3-11-mjp-1.3.R","-37.8143461598307","144.97045809192","24","2671.51989436144"
"3-11-mjp-1.3.R","-37.8134858769482","144.973355572655","25","2943.93501875802"
"3-11-mjp-1.3.R","-37.8134858769482","144.973355572655","26","2943.93501875802"
"3-11-mjp-1.3.R","-37.8133158865826","144.973950907421","27","2999.64857186675"
"3-11-mjp-1.3.R","-37.8122361314027","144.974571103234","28","3131.34898948188"
"3-11-mjp-1.3.R","-37.8122361314027","144.974571103234","29","3131.34898948188"
"3-11-mjp-1.3.R","-37.8107102896471","144.975453364072","30","3317.67397438729"
"3-11-mjp-1.3.R","-37.809694973916","144.975628761896","31","3431.41930396174"
"3-11-mjp-1.3.R","-37.809694973916","144.975628761896","32","3431.41930396174"
"3-11-mjp-1.3.R","-37.8082122405345","144.975873711717","33","3597.39821828522"
"3-11-mjp-1.3.R","-37.808266839596","144.976428791029","34","3646.65265970931"
"3-11-mjp-1.3.R","-37.808266839596","144.976428791029","35","3646.65265970931"
"3-11-mjp-1.3.R","-37.8083091125254","144.976791111674","36","3678.90169070251"
"3-11-mjp-1.3.R","-37.8057207853108","144.977202502178","37","3968.45997499084"
"3-11-mjp-1.3.R","-37.8057207853108","144.977202502178","38","3968.45997499084"
"3-11-mjp-1.3.R","-37.8028992326548","144.977677010753","39","4284.40459039043"
"3-11-mjp-1.3.R","-37.8028992326548","144.977677010753","40","4284.40459039043"
"3-11-mjp-1.3.R","-37.8004554094635","144.978107105772","41","4558.28047468841"
"3-11-mjp-1.3.R","-37.8004554094635","144.978107105772","42","4558.28047468841"
"3-11-mjp-1.3.R","-37.7985594867862","144.978431375126","43","4770.64101716276"
"3-11-mjp-1.3.R","-37.7985594867862","144.978431375126","44","4770.64101716276"
"3-11-mjp-1.3.R","-37.7956480421892","144.97891958521","45","5096.63488213571"
"3-11-mjp-1.3.R","-37.7956480421892","144.97891958521","46","5096.63488213571"
"3-11-mjp-1.3.R","-37.7936620386537","144.979246261647","47","5318.93422986305"
"3-11-mjp-1.3.R","-37.7936620386537","144.979246261647","48","5318.93422986305"
"3-11-mjp-1.3.R","-37.790786811687","144.979744768081","49","5641.06619040096"
"3-11-mjp-1.3.R","-37.790786811687","144.979744768081","50","5641.06619040096"
"3-11-mjp-1.3.R","-37.7883067471631","144.980164337755","51","5918.80167607033"
"3-11-mjp-1.3.R","-37.7883067471631","144.980164337755","52","5918.80167607033"
"3-11-mjp-1.3.R","-37.7876783554877","144.980306358386","53","5989.66069102256"
"3-11-mjp-1.3.R","-37.7873652299847","144.980439793155","54","6026.34856367825"
"3-11-mjp-1.3.R","-37.7870172414618","144.980642307789","55","6068.89265845061"
"3-11-mjp-1.3.R","-37.7854809057761","144.981967254445","56","6275.52760225248"
"3-11-mjp-1.3.R","-37.7854809057761","144.981967254445","57","6275.52760225248"
"3-11-mjp-1.3.R","-37.7834473151776","144.983725789054","58","6549.28114104239"
"3-11-mjp-1.3.R","-37.7834473151776","144.983725789054","59","6549.28114104239"
"3-11-mjp-1.3.R","-37.7815554878675","144.985344121987","60","6803.0783041471"
"3-11-mjp-1.3.R","-37.7815554878675","144.985344121987","61","6803.0783041471"
"3-11-mjp-1.3.R","-37.7801254382946","144.986563796782","62","6994.74728964032"
"3-11-mjp-1.3.R","-37.7801254382946","144.986563796782","63","6994.74728964032"
"3-11-mjp-1.3.R","-37.7780653285421","144.98835685358","64","7272.65554788394"
"3-11-mjp-1.3.R","-37.7780653285421","144.98835685358","65","7272.65554788394"
"3-11-mjp-1.3.R","-37.7762790037953","144.98982448998","66","7509.35366785957"
"3-11-mjp-1.3.R","-37.7759647032391","144.989889771942","67","7544.7090069189"
"3-11-mjp-1.3.R","-37.7759647032391","144.989889771942","68","7544.7090069189"
"3-11-mjp-1.3.R","-37.7737552025365","144.990324276321","69","7792.91255242138"
"3-11-mjp-1.3.R","-37.7737552025365","144.990324276321","70","7792.91255242138"
"3-11-mjp-1.3.R","-37.7715997448821","144.990757288842","71","8035.17067922004"
"3-11-mjp-1.3.R","-37.7715997448821","144.990757288842","72","8035.17067922004"
"3-11-mjp-1.3.R","-37.7685910680453","144.991360946267","73","8373.31413989909"
"3-11-mjp-1.3.R","-37.7685910680453","144.991360946267","74","8373.31413989909"
"3-11-mjp-1.3.R","-37.7652864847135","144.992052017159","75","8745.11112751464"
"3-11-mjp-1.3.R","-37.7652864847135","144.992052017159","76","8745.11112751464"
"3-11-mjp-1.3.R","-37.7621522671847","144.992693007873","77","9097.53416875911"
"3-11-mjp-1.3.R","-37.7621522671847","144.992693007873","78","9097.53416875911"
"3-11-mjp-1.3.R","-37.758918958046","144.993336616279","79","9460.85358745291"
"3-11-mjp-1.3.R","-37.758918958046","144.993336616279","80","9460.85358745291"
"3-11-mjp-1.3.R","-37.755568541544","144.993983325507","81","9837.05831894894"
"3-11-mjp-1.3.R","-37.7553803449521","144.99404516152","82","9858.64535209386"
"3-11-mjp-1.3.R","-37.7553803449521","144.99404516152","83","9858.64535209386"
"3-11-mjp-1.3.R","-37.7520819104601","144.995098997351","84","10236.3343776162"
"3-11-mjp-1.3.R","-37.7520819104601","144.995098997351","85","10236.3343776162"
"3-11-mjp-1.3.R","-37.7519922190894","144.995124118386","86","10246.5324166434"
"3-11-mjp-1.3.R","-37.7517637432685","144.994937336339","87","10276.764849559"
"3-11-mjp-1.3.R","-37.7513866333186","144.991315550575","88","10598.6732216154"
"3-11-mjp-1.3.R","-37.7513866333186","144.991315550575","89","10598.6732216154"
"3-11-mjp-1.3.R","-37.7510508689283","144.988010478744","90","10892.3141588159"
"3-11-mjp-1.3.R","-37.7506823276971","144.988065860715","91","10933.508818664"
"3-11-mjp-1.3.R","-37.7506823276971","144.988065860715","92","10933.508818664"
"3-11-mjp-1.3.R","-37.7502147015619","144.988123925815","93","10985.6624379057"
"3-11-mjp-1.3.R","-37.7483994046157","144.988422779075","94","11188.8569260199"
"3-11-mjp-1.3.R","-37.7483994046157","144.988422779075","95","11188.8569260199"
"3-11-mjp-1.3.R","-37.745631417386","144.988872247099","96","11498.6197385071"
"3-11-mjp-1.3.R","-37.745631417386","144.988872247099","97","11498.6197385071"
"3-11-mjp-1.3.R","-37.7440857672172","144.989129714161","98","11671.665975103"
"3-11-mjp-1.3.R","-37.7440857672172","144.989129714161","99","11671.665975103"
"3-11-mjp-1.3.R","-37.7413085726069","144.989568023186","100","11982.3185141237"
"3-11-mjp-1.3.R","-37.7413085726069","144.989568023186","101","11982.3185141237"
"3-11-mjp-1.3.R","-37.7391065151101","144.989911301752","102","12228.5907212442"
"3-11-mjp-1.3.R","-37.7391065151101","144.989911301752","103","12228.5907212442"
"3-11-mjp-1.3.R","-37.736715486067","144.990271015097","104","12495.8583773494"
"3-11-mjp-1.3.R","-37.736715486067","144.990271015097","105","12495.8583773494"
"3-11-mjp-1.3.R","-37.73455003495","144.990647297629","106","12738.4794811306"
"3-11-mjp-1.3.R","-37.73455003495","144.990647297629","107","12738.4794811306"
"3-11-mjp-1.3.R","-37.7329953682618","144.990904922575","108","12912.5197063661"
"3-11-mjp-1.3.R","-37.7329953682618","144.990904922575","109","12912.5197063661"
"3-11-mjp-1.3.R","-37.7303718702846","144.991372967673","110","13206.6098286075"
"3-11-mjp-1.3.R","-37.7303718702846","144.991372967673","111","13206.6098286075"
"3-11-mjp-1.3.R","-37.7293925372561","144.991546935651","112","13316.382320608"
"3-12-mjp-1.1.H","-37.8274980037538","144.95400989626","1","0"
"3-12-mjp-1.1.H","-37.8270978690702","144.954838971647","2","85.4400374531753"
"3-12-mjp-1.1.H","-37.826834747548","144.955255246572","3","132.301535508615"
"3-12-mjp-1.1.H","-37.826641120304","144.955521902863","4","164.129196434294"
"3-12-mjp-1.1.H","-37.8256347768652","144.956731243723","5","318.440569961977"
"3-12-mjp-1.1.H","-37.8256347768652","144.956731243723","6","318.440569961977"
"3-12-mjp-1.1.H","-37.8253428525261","144.957046047401","7","361.078581172633"
"3-12-mjp-1.1.H","-37.8232806267985","144.956091803165","8","604.902287977365"
"3-12-mjp-1.1.H","-37.8232806267985","144.956091803165","9","604.902287977365"
"3-12-mjp-1.1.H","-37.8216635046088","144.955341175656","10","796.171731433448"
"3-12-mjp-1.1.H","-37.8216635046088","144.955341175656","11","796.171731433448"
"3-12-mjp-1.1.H","-37.8190654886475","144.954151890109","12","1102.95667239372"
"3-12-mjp-1.1.H","-37.8188272860701","144.954965038624","13","1179.27836000609"
"3-12-mjp-1.1.H","-37.8188272860701","144.954965038624","14","1179.27836000609"
"3-12-mjp-1.1.H","-37.8175616139111","144.959407639277","15","1594.90439383939"
"3-12-mjp-1.1.H","-37.8175616139111","144.959407639277","16","1594.90439383939"
"3-12-mjp-1.1.H","-37.816286369259","144.963827633518","17","2009.02514917532"
"3-12-mjp-1.1.H","-37.816286369259","144.963827633518","18","2009.02514917532"
"3-12-mjp-1.1.H","-37.8156226411422","144.96609508927","19","2221.83492338694"
"3-12-mjp-1.1.H","-37.8156226411422","144.96609508927","20","2221.83492338694"
"3-12-mjp-1.1.H","-37.8143461598307","144.97045809192","21","2631.29920754369"
"3-12-mjp-1.1.H","-37.8143461598307","144.97045809192","22","2631.29920754369"
"3-12-mjp-1.1.H","-37.8134858769482","144.973355572655","23","2903.71433194026"
"3-12-mjp-1.1.H","-37.8134858769482","144.973355572655","24","2903.71433194026"
"3-12-mjp-1.1.H","-37.8133158865826","144.973950907421","25","2959.427885049"
"3-12-mjp-1.1.H","-37.8122361314027","144.974571103234","26","3091.12830266413"
"3-12-mjp-1.1.H","-37.8122361314027","144.974571103234","27","3091.12830266413"
"3-12-mjp-1.1.H","-37.8107102896471","144.975453364072","28","3277.45328756954"
"3-12-mjp-1.1.H","-37.809694973916","144.975628761896","29","3391.19861714399"
"3-12-mjp-1.1.H","-37.809694973916","144.975628761896","30","3391.19861714399"
