route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"3-1-mjp-1","T0+a5","7146.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7147.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7148.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7149.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7150.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7151.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7152.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7153.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7154.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7155.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7156.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7157.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7158.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7159.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7160.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7161.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7162.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7163.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7164.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7165.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7175.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7176.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7177.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7166.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7167.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7168.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7169.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7170.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7171.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7172.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7173.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7174.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7178.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7179.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7180.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7181.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7182.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7183.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7184.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7185.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7186.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7187.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7188.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7189.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7190.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7191.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7192.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7193.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7194.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7195.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7196.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7197.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7198.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7199.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7200.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7201.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7202.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7203.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7204.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7205.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7206.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7207.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7208.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7209.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7210.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7211.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7212.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7213.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7214.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7215.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7216.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7217.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7218.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7219.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7220.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7221.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7222.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7223.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7224.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7225.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7226.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7227.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7228.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7229.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7230.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7231.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7232.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7233.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7234.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7235.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7236.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7237.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7239.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7240.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7242.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7244.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7245.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7246.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7247.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7248.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7249.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7252.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7250.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7251.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7253.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7254.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7255.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7256.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7238.T0.3-1-mjp-1.2.H","3-1-mjp-1.2.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7241.T0.3-1-mjp-1.2.H","3-1-mjp-1.2.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7243.T0.3-1-mjp-1.2.H","3-1-mjp-1.2.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7257.T0.3-1-mjp-1.2.H","3-1-mjp-1.2.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7258.T0.3-1-mjp-1.2.H","3-1-mjp-1.2.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7259.T0.3-1-mjp-1.2.H","3-1-mjp-1.2.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7260.T0.3-1-mjp-1.2.H","3-1-mjp-1.2.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7261.T0.3-1-mjp-1.2.H","3-1-mjp-1.2.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","7338.T0.3-1-mjp-1.3.R","3-1-mjp-1.3.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7339.T0.3-1-mjp-1.3.R","3-1-mjp-1.3.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7340.T0.3-1-mjp-1.3.R","3-1-mjp-1.3.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7341.T0.3-1-mjp-1.3.R","3-1-mjp-1.3.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7342.T0.3-1-mjp-1.3.R","3-1-mjp-1.3.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7343.T0.3-1-mjp-1.3.R","3-1-mjp-1.3.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7344.T0.3-1-mjp-1.3.R","3-1-mjp-1.3.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7345.T0.3-1-mjp-1.3.R","3-1-mjp-1.3.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7346.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7347.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7348.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7349.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7350.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7351.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7352.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7353.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7354.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7355.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7356.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7357.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7358.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7359.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7360.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7361.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7366.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7362.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7363.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7364.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7365.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7367.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7368.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7369.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7370.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7371.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7372.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7373.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7374.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7375.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7376.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7377.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7378.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7379.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7380.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7381.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7382.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7383.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7384.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7385.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7394.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7395.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7396.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7397.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7386.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7387.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7388.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7389.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7390.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7391.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7392.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7393.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7398.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7399.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7400.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7401.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7402.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7403.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7404.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7405.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7406.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7407.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7408.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7409.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7410.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7411.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7412.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7413.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7414.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7415.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7416.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7417.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7418.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7419.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
"3-1-mjp-1","T0+a5","7420.T0.3-1-mjp-1.4.R","3-1-mjp-1.4.R","South Melbourne Beach to East Coburg","1"
