route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"5-V22-D-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-E-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-F-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-G-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-H-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-I-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-J-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V22-K-mjp-1","","","Bendigo - Geelong Via Ballarat","3","A57FB2","FFFFFF"
"5-V23-B-mjp-1","","","Geelong","3","A57FB2","FFFFFF"
"5-V23-C-mjp-1","","","Geelong","3","A57FB2","FFFFFF"
"5-V23-E-mjp-1","","","Geelong","3","A57FB2","FFFFFF"
"5-V23-F-mjp-1","","","Geelong","3","A57FB2","FFFFFF"
"5-V23-G-mjp-1","","","Geelong","3","A57FB2","FFFFFF"
"5-V23-H-mjp-1","","","Geelong","3","A57FB2","FFFFFF"
"5-V23-I-mjp-1","","","Geelong","3","A57FB2","FFFFFF"
"5-V23-J-mjp-1","","","Geelong","3","A57FB2","FFFFFF"
"5-V24-A-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-B-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-C-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-D-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-E-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-F-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-G-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-H-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-I-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-J-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-K-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V24-L-mjp-1","","","Melbourne - Halls Gap Via Ballarat & Stawell","3","A57FB2","FFFFFF"
"5-V25-A-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-B-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-C-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-D-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-E-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-F-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-G-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-H-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-I-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V41-L-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V43-A-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-B-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-C-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-D-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-E-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-F-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-G-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-H-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-I-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-J-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-K-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V43-L-mjp-1","","","Melbourne - Sale Via Traralgon","3","A57FB2","FFFFFF"
"5-V45-A-mjp-1","","","Melbourne Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-B-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-D-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-E-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-F-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-G-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-H-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-I-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-J-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V45-K-mjp-1","","","Melbourne - Swan Hill Via Bendigo","3","A57FB2","FFFFFF"
"5-V47-A-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-B-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-C-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-D-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-E-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-F-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-G-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-H-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-I-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-J-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-K-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V47-L-mjp-1","","","Adelaide - Sydney Via Albury","3","A57FB2","FFFFFF"
"5-V48-A-mjp-1","","","Traralgon Via Pakenham, Moe & Morwell","3","A57FB2","FFFFFF"
"5-V48-B-mjp-1","","","Traralgon - Melbourne Via Morwell, Moe & Pakenham","3","A57FB2","FFFFFF"
"5-V48-C-mjp-1","","","Traralgon - Melbourne Via Morwell, Moe & Pakenham","3","A57FB2","FFFFFF"
"5-V48-D-mjp-1","","","Traralgon Via Pakenham, Moe & Morwell","3","A57FB2","FFFFFF"
"5-V48-E-mjp-1","","","Traralgon Via Pakenham, Moe & Morwell","3","A57FB2","FFFFFF"
"5-V48-F-mjp-1","","","Traralgon Via Pakenham, Moe & Morwell","3","A57FB2","FFFFFF"
"5-V48-G-mjp-1","","","Traralgon - Melbourne Via Morwell, Moe & Pakenham","3","A57FB2","FFFFFF"
"5-V48-H-mjp-1","","","Traralgon - Melbourne Via Morwell, Moe & Pakenham","3","A57FB2","FFFFFF"
"5-V48-I-mjp-1","","","Traralgon Via Pakenham, Moe & Morwell","3","A57FB2","FFFFFF"
"5-V48-J-mjp-1","","","Traralgon - Melbourne Via Morwell, Moe & Pakenham","3","A57FB2","FFFFFF"
"5-V48-K-mjp-1","","","Traralgon - Melbourne Via Morwell, Moe & Pakenham","3","A57FB2","FFFFFF"
"5-V48-L-mjp-1","","","Traralgon - Melbourne Via Morwell, Moe & Pakenham","3","A57FB2","FFFFFF"
"5-V50-A-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-B-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-C-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-D-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-E-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-F-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V25-J-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-K-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V25-L-mjp-1","","","Marlo - Melbourne Via Lake Tyers Beach & Lakes Entrance","3","A57FB2","FFFFFF"
"5-V26-A-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-B-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-C-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-E-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-F-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-G-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-H-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-I-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-J-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-K-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V26-L-mjp-1","","","Lancefield - Melbourne Via Sunbury or Gisborne","3","A57FB2","FFFFFF"
"5-V27-A-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-B-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-C-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-D-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-E-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-F-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-G-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-H-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-I-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-J-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-K-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V27-L-mjp-1","","","Maryborough - Melbourne Via Castlemaine","3","A57FB2","FFFFFF"
"5-V28-A-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-B-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-C-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-D-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-E-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-F-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-G-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-H-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-I-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-J-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-K-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V28-L-mjp-1","","","Mansfield - Melbourne Via Yea","3","A57FB2","FFFFFF"
"5-V29-A-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-B-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-C-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-D-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-E-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-F-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-G-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-H-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-I-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-J-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-K-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V29-L-mjp-1","","","Melbourne - Mt Gambier Via Ballarat & Hamilton","3","A57FB2","FFFFFF"
"5-V30-A-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-B-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-C-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-D-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-E-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-F-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-G-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-H-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-I-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-J-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-K-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V30-L-mjp-1","","","Melbourne - Mount Gambier Via Geelong & Warrnambool","3","A57FB2","FFFFFF"
"5-V31-A-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-B-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-C-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-D-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-E-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-F-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-G-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V50-G-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-H-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-I-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-J-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-K-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V50-L-mjp-1","","","Melbourne - Warrnambool Via Geelong & Apollo Bay","3","A57FB2","FFFFFF"
"5-V51-A-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-B-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-D-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-E-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-F-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-G-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-H-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-I-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-J-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V51-K-mjp-1","","","Melbourne - Warrnambool Via Geelong & Colac","3","A57FB2","FFFFFF"
"5-V52-A-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-B-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-C-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-D-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-E-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-F-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-G-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-H-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-I-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-J-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-K-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-V52-L-mjp-1","","","Melbourne - Yarram Via Koo Wee Rup & Leongatha","3","A57FB2","FFFFFF"
"5-mby-A-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-B-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-C-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-D-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-E-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-F-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-G-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-H-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-I-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-J-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-K-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-mby-L-mjp-1","","","Melbourne - Mount Beauty Via Bright","3","A57FB2","FFFFFF"
"5-my1-mjp-1","","","Maryborough - Melbourne Via Ballarat","3","A57FB2","FFFFFF"
"5-my1-A-mjp-1","","","Maryborough - Melbourne Via Ballarat","3","A57FB2","FFFFFF"
"5-my1-B-mjp-1","","","Maryborough - Melbourne Via Ballarat","3","A57FB2","FFFFFF"
"5-pay-A-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-B-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-C-mjp-1","","","Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-E-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-F-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-G-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-H-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-I-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-J-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-K-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-pay-L-mjp-1","","","Melbourne - Paynesville Via Bairnsdale","3","A57FB2","FFFFFF"
"5-V31-H-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-I-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-J-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-K-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V31-L-mjp-1","","","Mildura - Albury Via Kerang & Shepparton","3","A57FB2","FFFFFF"
"5-V32-A-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-B-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-D-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-E-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-F-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-G-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-H-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-I-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-J-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-K-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V32-L-mjp-1","","","Mildura - Ballarat Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V34-A-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-B-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-C-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-D-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-E-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-F-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-G-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-H-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-I-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-J-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-K-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V34-L-mjp-1","","","Melbourne - Mildura Via Ballarat & Donald","3","A57FB2","FFFFFF"
"5-V35-A-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-B-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-C-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-D-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-E-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-F-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-G-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-H-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-I-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-J-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-K-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V35-L-mjp-1","","","Mildura - Melbourne Via Swan Hill & Bendigo","3","A57FB2","FFFFFF"
"5-V36-A-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-B-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-C-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-D-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
